n,domain,protocol,epsilon_h,epsilon_c,lambda,k_bits,k_uncapped,k_capped,hash_rate,deadline_sec,deposit_multiplier,premium,added_pow_cost,deadline_penalty,slash,deterrence,ic
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,0.05,0.5,4.63612776,0.25395200,0.16246321,2.31806388,2.73447909,0
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,0.05,1.0,4.63612776,0.25395200,0.16246321,4.63612776,5.05254297,1
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,0.2,0.0,4.63612776,0.25395200,0.00000000,0.00000000,0.25395200,0
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,0.2,0.5,4.63612776,0.25395200,0.00000000,2.31806388,2.57201588,0
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,0.2,1.0,4.63612776,0.25395200,0.00000000,4.63612776,4.89007976,1
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,1.0,0.0,4.63612776,0.25395200,0.00000000,0.00000000,0.25395200,0
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,1.0,0.5,4.63612776,0.25395200,0.00000000,2.31806388,2.57201588,0
1000000,1024,oue,2.0,4.0,0.5,17,17,0,16777216,1.0,1.0,4.63612776,0.25395200,0.00000000,4.63612776,4.89007976,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.05,0.0,4.63612776,4.18611200,97.16847056,0.00000000,101.35458256,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.05,0.5,4.63612776,4.18611200,97.16847056,2.31806388,103.67264644,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.05,1.0,4.63612776,4.18611200,97.16847056,4.63612776,105.99071032,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.2,0.0,4.63612776,4.18611200,95.36353588,0.00000000,99.54964788,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.2,0.5,4.63612776,4.18611200,95.36353588,2.31806388,101.86771176,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,0.2,1.0,4.63612776,4.18611200,95.36353588,4.63612776,104.18577564,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,1.0,0.0,4.63612776,4.18611200,86.28849558,0.00000000,90.47460758,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,1.0,0.5,4.63612776,4.18611200,86.28849558,2.31806388,92.79267146,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,262144,1.0,1.0,4.63612776,4.18611200,86.28849558,4.63612776,95.11073534,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.05,0.0,4.63612776,4.18611200,93.00900179,0.00000000,97.19511379,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.05,0.5,4.63612776,4.18611200,93.00900179,2.31806388,99.51317767,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.05,1.0,4.63612776,4.18611200,93.00900179,4.63612776,101.83124155,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.2,0.0,4.63612776,4.18611200,80.05358972,0.00000000,84.23970172,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.2,0.5,4.63612776,4.18611200,80.05358972,2.31806388,86.55776560,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,0.2,1.0,4.63612776,4.18611200,80.05358972,4.63612776,88.87582948,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,1.0,0.0,4.63612776,4.18611200,35.97039654,0.00000000,40.15650854,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,1.0,0.5,4.63612776,4.18611200,35.97039654,2.31806388,42.47457242,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,2097152,1.0,1.0,4.63612776,4.18611200,35.97039654,4.63612776,44.79263630,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.05,0.0,4.63612776,4.18611200,65.54233579,0.00000000,69.72844779,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.05,0.5,4.63612776,4.18611200,65.54233579,2.31806388,72.04651167,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.05,1.0,4.63612776,4.18611200,65.54233579,4.63612776,74.36457555,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.2,0.0,4.63612776,4.18611200,19.74097218,0.00000000,23.92708418,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.2,0.5,4.63612776,4.18611200,19.74097218,2.31806388,26.24514806,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,0.2,1.0,4.63612776,4.18611200,19.74097218,4.63612776,28.56321194,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,1.0,0.0,4.63612776,4.18611200,0.03280076,0.00000000,4.21891276,0
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,1.0,0.5,4.63612776,4.18611200,0.03280076,2.31806388,6.53697664,1
1000000,1024,oue,2.0,4.0,1.0,21,21,0,16777216,1.0,1.0,4.63612776,4.18611200,0.03280076,4.63612776,8.85504052,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.05,0.0,4.63612776,2147.47545600,97.77648171,0.00000000,2245.25193771,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.05,0.5,4.63612776,2147.47545600,97.77648171,2.31806388,2247.57000159,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.05,1.0,4.63612776,2147.47545600,97.77648171,4.63612776,2249.88806547,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.2,0.0,4.63612776,2147.47545600,97.77290110,0.00000000,2245.24835710,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.2,0.5,4.63612776,2147.47545600,97.77290110,2.31806388,2247.56642098,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,0.2,1.0,4.63612776,2147.47545600,97.77290110,4.63612776,2249.88448486,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,1.0,0.0,4.63612776,2147.47545600,97.75380669,0.00000000,2245.22926269,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,1.0,0.5,4.63612776,2147.47545600,97.75380669,2.31806388,2247.54732657,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,262144,1.0,1.0,4.63612776,2147.47545600,97.75380669,4.63612776,2249.86539045,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.05,0.0,4.63612776,2147.47545600,97.76812715,0.00000000,2245.24358315,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.05,0.5,4.63612776,2147.47545600,97.76812715,2.31806388,2247.56164703,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.05,1.0,4.63612776,2147.47545600,97.76812715,4.63612776,2249.87971091,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.2,0.0,4.63612776,2147.47545600,97.73948833,0.00000000,2245.21494433,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.2,0.5,4.63612776,2147.47545600,97.73948833,2.31806388,2247.53300821,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,0.2,1.0,4.63612776,2147.47545600,97.73948833,4.63612776,2249.85107209,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,1.0,0.0,4.63612776,2147.47545600,97.58688963,0.00000000,2245.06234563,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,1.0,0.5,4.63612776,2147.47545600,97.58688963,2.31806388,2247.38040951,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,2097152,1.0,1.0,4.63612776,2147.47545600,97.58688963,4.63612776,2249.69847339,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.05,0.0,4.63612776,2147.47545600,97.70131630,0.00000000,2245.17677230,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.05,0.5,4.63612776,2147.47545600,97.70131630,2.31806388,2247.49483618,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.05,1.0,4.63612776,2147.47545600,97.70131630,4.63612776,2249.81290006,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.2,0.0,4.63612776,2147.47545600,97.47259698,0.00000000,2244.94805298,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.2,0.5,4.63612776,2147.47545600,97.47259698,2.31806388,2247.26611686,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,0.2,1.0,4.63612776,2147.47545600,97.47259698,4.63612776,2249.58418074,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,1.0,0.0,4.63612776,2147.47545600,96.26177293,0.00000000,2243.73722893,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,1.0,0.5,4.63612776,2147.47545600,96.26177293,2.31806388,2246.05529281,1
1000000,1024,oue,2.0,4.0,2.0,30,30,0,16777216,1.0,1.0,4.63612776,2147.47545600,96.26177293,4.63612776,2248.37335669,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.05,0.0,6.56310305,8589.92640000,99.70434630,0.00000000,8689.63074630,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.05,0.5,6.56310305,8589.92640000,99.70434630,3.28155152,8692.91229782,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.05,1.0,6.56310305,8589.92640000,99.70434630,6.56310305,8696.19384935,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.2,0.0,6.56310305,8589.92640000,99.70343348,0.00000000,8689.62983348,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.2,0.5,6.56310305,8589.92640000,99.70343348,3.28155152,8692.91138500,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,0.2,1.0,6.56310305,8589.92640000,99.70343348,6.56310305,8696.19293653,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,1.0,0.0,6.56310305,8589.92640000,99.69856527,0.00000000,8689.62496527,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,1.0,0.5,6.56310305,8589.92640000,99.69856527,3.28155152,8692.90651679,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,262144,1.0,1.0,6.56310305,8589.92640000,99.69856527,6.56310305,8696.18806832,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.05,0.0,6.56310305,8589.92640000,99.70221640,0.00000000,8689.62861640,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.05,0.5,6.56310305,8589.92640000,99.70221640,3.28155152,8692.91016793,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.05,1.0,6.56310305,8589.92640000,99.70221640,6.56310305,8696.19171945,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.2,0.0,6.56310305,8589.92640000,99.69491426,0.00000000,8689.62131426,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.2,0.5,6.56310305,8589.92640000,99.69491426,3.28155152,8692.90286579,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,0.2,1.0,6.56310305,8589.92640000,99.69491426,6.56310305,8696.18441731,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,1.0,0.0,6.56310305,8589.92640000,99.65597854,0.00000000,8689.58237854,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,1.0,0.5,6.56310305,8589.92640000,99.65597854,3.28155152,8692.86393007,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,2097152,1.0,1.0,6.56310305,8589.92640000,99.65597854,6.56310305,8696.14548159,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.05,0.0,6.56310305,8589.92640000,99.68517891,0.00000000,8689.61157891,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.05,0.5,6.56310305,8589.92640000,99.68517891,3.28155152,8692.89313043,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.05,1.0,6.56310305,8589.92640000,99.68517891,6.56310305,8696.17468196,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.2,0.0,6.56310305,8589.92640000,99.62678673,0.00000000,8689.55318673,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.2,0.5,6.56310305,8589.92640000,99.62678673,3.28155152,8692.83473826,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,0.2,1.0,6.56310305,8589.92640000,99.62678673,6.56310305,8696.11628978,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,1.0,0.0,6.56310305,8589.92640000,99.31593898,0.00000000,8689.24233898,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,1.0,0.5,6.56310305,8589.92640000,99.31593898,3.28155152,8692.52389050,1
1000000,1024,oue,2.0,8.0,0.25,32,147,1,16777216,1.0,1.0,6.56310305,8589.92640000,99.31593898,6.56310305,8695.80544203,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.05,0.0,6.56310305,8589.92640000,99.70434630,0.00000000,8689.63074630,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.05,0.5,6.56310305,8589.92640000,99.70434630,3.28155152,8692.91229782,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.05,1.0,6.56310305,8589.92640000,99.70434630,6.56310305,8696.19384935,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.2,0.0,6.56310305,8589.92640000,99.70343348,0.00000000,8689.62983348,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.2,0.5,6.56310305,8589.92640000,99.70343348,3.28155152,8692.91138500,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,0.2,1.0,6.56310305,8589.92640000,99.70343348,6.56310305,8696.19293653,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,1.0,0.0,6.56310305,8589.92640000,99.69856527,0.00000000,8689.62496527,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,1.0,0.5,6.56310305,8589.92640000,99.69856527,3.28155152,8692.90651679,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,262144,1.0,1.0,6.56310305,8589.92640000,99.69856527,6.56310305,8696.18806832,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.05,0.0,6.56310305,8589.92640000,99.70221640,0.00000000,8689.62861640,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.05,0.5,6.56310305,8589.92640000,99.70221640,3.28155152,8692.91016793,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.05,1.0,6.56310305,8589.92640000,99.70221640,6.56310305,8696.19171945,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.2,0.0,6.56310305,8589.92640000,99.69491426,0.00000000,8689.62131426,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.2,0.5,6.56310305,8589.92640000,99.69491426,3.28155152,8692.90286579,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,0.2,1.0,6.56310305,8589.92640000,99.69491426,6.56310305,8696.18441731,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,1.0,0.0,6.56310305,8589.92640000,99.65597854,0.00000000,8689.58237854,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,1.0,0.5,6.56310305,8589.92640000,99.65597854,3.28155152,8692.86393007,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,2097152,1.0,1.0,6.56310305,8589.92640000,99.65597854,6.56310305,8696.14548159,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.05,0.0,6.56310305,8589.92640000,99.68517891,0.00000000,8689.61157891,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.05,0.5,6.56310305,8589.92640000,99.68517891,3.28155152,8692.89313043,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.05,1.0,6.56310305,8589.92640000,99.68517891,6.56310305,8696.17468196,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.2,0.0,6.56310305,8589.92640000,99.62678673,0.00000000,8689.55318673,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.2,0.5,6.56310305,8589.92640000,99.62678673,3.28155152,8692.83473826,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,0.2,1.0,6.56310305,8589.92640000,99.62678673,6.56310305,8696.11628978,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,1.0,0.0,6.56310305,8589.92640000,99.31593898,0.00000000,8689.24233898,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,1.0,0.5,6.56310305,8589.92640000,99.31593898,3.28155152,8692.52389050,1
1000000,1024,oue,2.0,8.0,0.5,32,282,1,16777216,1.0,1.0,6.56310305,8589.92640000,99.31593898,6.56310305,8695.80544203,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.05,0.0,6.56310305,8589.92640000,99.70434630,0.00000000,8689.63074630,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.05,0.5,6.56310305,8589.92640000,99.70434630,3.28155152,8692.91229782,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.05,1.0,6.56310305,8589.92640000,99.70434630,6.56310305,8696.19384935,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.2,0.0,6.56310305,8589.92640000,99.70343348,0.00000000,8689.62983348,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.2,0.5,6.56310305,8589.92640000,99.70343348,3.28155152,8692.91138500,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,0.2,1.0,6.56310305,8589.92640000,99.70343348,6.56310305,8696.19293653,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,1.0,0.0,6.56310305,8589.92640000,99.69856527,0.00000000,8689.62496527,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,1.0,0.5,6.56310305,8589.92640000,99.69856527,3.28155152,8692.90651679,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,262144,1.0,1.0,6.56310305,8589.92640000,99.69856527,6.56310305,8696.18806832,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.05,0.0,6.56310305,8589.92640000,99.70221640,0.00000000,8689.62861640,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.05,0.5,6.56310305,8589.92640000,99.70221640,3.28155152,8692.91016793,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.05,1.0,6.56310305,8589.92640000,99.70221640,6.56310305,8696.19171945,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.2,0.0,6.56310305,8589.92640000,99.69491426,0.00000000,8689.62131426,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.2,0.5,6.56310305,8589.92640000,99.69491426,3.28155152,8692.90286579,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,0.2,1.0,6.56310305,8589.92640000,99.69491426,6.56310305,8696.18441731,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,1.0,0.0,6.56310305,8589.92640000,99.65597854,0.00000000,8689.58237854,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,1.0,0.5,6.56310305,8589.92640000,99.65597854,3.28155152,8692.86393007,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,2097152,1.0,1.0,6.56310305,8589.92640000,99.65597854,6.56310305,8696.14548159,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.05,0.0,6.56310305,8589.92640000,99.68517891,0.00000000,8689.61157891,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.05,0.5,6.56310305,8589.92640000,99.68517891,3.28155152,8692.89313043,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.05,1.0,6.56310305,8589.92640000,99.68517891,6.56310305,8696.17468196,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.2,0.0,6.56310305,8589.92640000,99.62678673,0.00000000,8689.55318673,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.2,0.5,6.56310305,8589.92640000,99.62678673,3.28155152,8692.83473826,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,0.2,1.0,6.56310305,8589.92640000,99.62678673,6.56310305,8696.11628978,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,1.0,0.0,6.56310305,8589.92640000,99.31593898,0.00000000,8689.24233898,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,1.0,0.5,6.56310305,8589.92640000,99.31593898,3.28155152,8692.52389050,1
1000000,1024,oue,2.0,8.0,1.0,32,551,1,16777216,1.0,1.0,6.56310305,8589.92640000,99.31593898,6.56310305,8695.80544203,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.05,0.0,6.56310305,8589.92640000,99.70434630,0.00000000,8689.63074630,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.05,0.5,6.56310305,8589.92640000,99.70434630,3.28155152,8692.91229782,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.05,1.0,6.56310305,8589.92640000,99.70434630,6.56310305,8696.19384935,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.2,0.0,6.56310305,8589.92640000,99.70343348,0.00000000,8689.62983348,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.2,0.5,6.56310305,8589.92640000,99.70343348,3.28155152,8692.91138500,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,0.2,1.0,6.56310305,8589.92640000,99.70343348,6.56310305,8696.19293653,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,1.0,0.0,6.56310305,8589.92640000,99.69856527,0.00000000,8689.62496527,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,1.0,0.5,6.56310305,8589.92640000,99.69856527,3.28155152,8692.90651679,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,262144,1.0,1.0,6.56310305,8589.92640000,99.69856527,6.56310305,8696.18806832,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.05,0.0,6.56310305,8589.92640000,99.70221640,0.00000000,8689.62861640,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.05,0.5,6.56310305,8589.92640000,99.70221640,3.28155152,8692.91016793,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.05,1.0,6.56310305,8589.92640000,99.70221640,6.56310305,8696.19171945,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.2,0.0,6.56310305,8589.92640000,99.69491426,0.00000000,8689.62131426,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.2,0.5,6.56310305,8589.92640000,99.69491426,3.28155152,8692.90286579,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,0.2,1.0,6.56310305,8589.92640000,99.69491426,6.56310305,8696.18441731,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,1.0,0.0,6.56310305,8589.92640000,99.65597854,0.00000000,8689.58237854,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,1.0,0.5,6.56310305,8589.92640000,99.65597854,3.28155152,8692.86393007,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,2097152,1.0,1.0,6.56310305,8589.92640000,99.65597854,6.56310305,8696.14548159,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.05,0.0,6.56310305,8589.92640000,99.68517891,0.00000000,8689.61157891,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.05,0.5,6.56310305,8589.92640000,99.68517891,3.28155152,8692.89313043,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.05,1.0,6.56310305,8589.92640000,99.68517891,6.56310305,8696.17468196,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.2,0.0,6.56310305,8589.92640000,99.62678673,0.00000000,8689.55318673,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.2,0.5,6.56310305,8589.92640000,99.62678673,3.28155152,8692.83473826,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,0.2,1.0,6.56310305,8589.92640000,99.62678673,6.56310305,8696.11628978,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,1.0,0.0,6.56310305,8589.92640000,99.31593898,0.00000000,8689.24233898,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,1.0,0.5,6.56310305,8589.92640000,99.31593898,3.28155152,8692.52389050,1
1000000,1024,oue,2.0,8.0,2.0,32,1089,1,16777216,1.0,1.0,6.56310305,8589.92640000,99.31593898,6.56310305,8695.80544203,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.05,0.0,1.92697529,134.20953600,99.68517891,0.00000000,233.89471491,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.05,0.5,1.92697529,134.20953600,99.68517891,0.96348764,234.85820255,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.05,1.0,1.92697529,134.20953600,99.68517891,1.92697529,235.82169020,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.2,0.0,1.92697529,134.20953600,99.62678673,0.00000000,233.83632273,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.2,0.5,1.92697529,134.20953600,99.62678673,0.96348764,234.79981038,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,0.2,1.0,1.92697529,134.20953600,99.62678673,1.92697529,235.76329802,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,1.0,0.0,1.92697529,134.20953600,99.31593898,0.00000000,233.52547498,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,1.0,0.5,1.92697529,134.20953600,99.31593898,0.96348764,234.48896262,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,262144,1.0,1.0,1.92697529,134.20953600,99.31593898,1.92697529,235.45245027,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.05,0.0,1.92697529,134.20953600,99.54898370,0.00000000,233.75851970,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.05,0.5,1.92697529,134.20953600,99.54898370,0.96348764,234.72200734,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.05,1.0,1.92697529,134.20953600,99.54898370,1.92697529,235.68549499,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.2,0.0,1.92697529,134.20953600,99.08343981,0.00000000,233.29297581,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.2,0.5,1.92697529,134.20953600,99.08343981,0.96348764,234.25646345,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,0.2,1.0,1.92697529,134.20953600,99.08343981,1.92697529,235.21995110,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,1.0,0.0,1.92697529,134.20953600,96.63706096,0.00000000,230.84659696,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,1.0,0.5,1.92697529,134.20953600,96.63706096,0.96348764,231.81008461,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,2097152,1.0,1.0,1.92697529,134.20953600,96.63706096,1.92697529,232.77357225,1
1000000,1024,oue,4.0,8.0,0.25,26,26,0,16777216,0.05,0.0,1.92697529,134.20953600,98.46609951,0.00000000,232.67563551,1
